Date,Time,Views,Likes,Comments,Caption,Hashtags
29-09-2022,14:22:35,0,36996,198,I Love Leh❤️😍 #LehLadakh,#LehLadakh
28-09-2022,13:22:45,1095791,169220,285,"Crazy Affordable Crystal 4K TV 😍😍

#Samsung #samsungtv #Crystal4KTV #collab @samsungindia  #TV #ManojSaru #TechnologyGyan","#Samsung, #samsungtv, #Crystal4KTV, #collab, #TV, #ManojSaru, #TechnologyGyan"
13-09-2022,14:13:48,183432,38527,235,"Master phone 😳 @ManojSaru
.
.
.
.
.
.
.
.
.
#reelsinstagram #unboxing #phone #Mobile #Gadgets #Tech #Smartphone #realme #Xiaomi #Poco #Samsung #motorola #iqoo #nothing #TechnologyGyan #ManojSaru #Snapdragon #game #gaming","#reelsinstagram, #unboxing, #phone, #Mobile, #Gadgets, #Tech, #Smartphone, #realme, #Xiaomi, #Poco, #Samsung, #motorola, #iqoo, #nothing, #TechnologyGyan, #ManojSaru, #Snapdragon, #game, #gaming"
11-09-2022,07:23:19,0,35442,466,Hello areh hellow helloww❤️,
10-09-2022,12:52:30,254012,58457,342,"Last wala use best 🤪😅 @Manojsaru
.
.
.
.
.
.
.
.
.
#Reels #Tips #Tricks #reeler #Samsung #SamsungFlip4 #Phone #Mobile #Unboxing #Gadgets #ManojSaru #TechnologyGyan","#Reels, #Tips, #Tricks, #reeler, #Samsung, #SamsungFlip4, #Phone, #Mobile, #Unboxing, #Gadgets, #ManojSaru, #TechnologyGyan"
08-09-2022,14:22:41,258200,65293,278,"iphone 14 Pro 🔥🔥 @ManojSaru 
.
.
.
.
.
.
.
.
.
#iphone #iPhone14 #iphone14Pro #reels #ManojSaru #TechnologyGyan #Apple #AppleEvent #iphone14ProMax #iPhone15 #Tech #Technology","#iphone, #iPhone14, #iphone14Pro, #reels, #ManojSaru, #TechnologyGyan, #Apple, #AppleEvent, #iphone14ProMax, #iPhone15, #Tech, #Technology"
02-09-2022,15:40:14,296955,68042,411,"2Useful Tips 🔥@ManojSaru
Follow for more #ManojKTips 👀
.
.
.
.
.

..
.
.
#learnwithinstagram #Android #Tips #Tricks #reelsindia #Tech #Learn #Howto #Phone #androidonly #ManojSaru #TechnologyGyan #TechGyan","#ManojKTips, #learnwithinstagram, #Android, #Tips, #Tricks, #reelsindia, #Tech, #Learn, #Howto, #Phone, #androidonly, #ManojSaru, #TechnologyGyan, #TechGyan"
28-08-2022,12:15:16,440741,72810,393,"Funniest Mobile Game😂🤣 @ManojSaru
.
.
.
.
.
.
.
.
.
.
#Games #Mobile #Reels #reelsindia #India #Tech #ManojSaru #TechnologyGyan #Android #Fun #Funny #Gamer #Gaming #TechFun #App","#Games, #Mobile, #Reels, #reelsindia, #India, #Tech, #ManojSaru, #TechnologyGyan, #Android, #Fun, #Funny, #Gamer, #Gaming, #TechFun, #App"
27-08-2022,14:01:49,363810,70729,416,"Smartwatch Unboxing😬  @ManojSaru
.
.
.
.
.
.
.
##Smartwatch #GalaxyWatch5Pro #Samsung #Unboxing #Tech #ManojSaru #TechnologyGyan ##Gadgets #Android","#Smartwatch, #GalaxyWatch5Pro, #Samsung, #Unboxing, #Tech, #ManojSaru, #TechnologyGyan, #Gadgets, #Android"
22-08-2022,11:53:22,255109,53121,269,"Kya aap try kroge ? 😂😜 @ManojSaru
.

.
.
.
.
.
.
.
#Games #MobileGames #reelsinstagram #reels #Fun #Tech #Manojsaru #TechnologyGyan #FunGame","#Games, #MobileGames, #reelsinstagram, #reels, #Fun, #Tech, #Manojsaru, #TechnologyGyan, #FunGame"
15-08-2022,05:04:44,109245,33682,258,Bharat mata ki jai 🇮🇳🫡 #happyindependenceday🇮🇳,#happyindependenceday
11-08-2022,06:15:43,0,16627,139,Hello #Bangalore❤️,#Bangalore
10-08-2022,15:17:26,0,33650,234,Machayenge 🤩🔥 #SamsungUnpacked,#SamsungUnpacked
07-08-2022,13:44:53,250422,57227,368,"Last use is best😬😬 @ManojSaru
.
.
.
.
.
.
.
.
#reels #ManojSaru #TechnologyGyan #Phone #Mobile #Gadgets #Samsung #GalaxyFold ##galaxyunpacked #samsungunpacked #Gadget #Unboxing","#reels, #ManojSaru, #TechnologyGyan, #Phone, #Mobile, #Gadgets, #Samsung, #GalaxyFold, #galaxyunpacked, #samsungunpacked, #Gadget, #Unboxing"
05-08-2022,13:23:51,990424,160714,274,"Kuch to gadbad hai😬 @ManojSaru 
Follow for More #ManojKTips
.
.
.
.
.
.
.
.
.
#reels #reelsinstagram #iPhone #Apple #iphone14 #iphon13 #ManojSaru #TechnologyGyan #Howto #Tips #Tricks #Tech #Android #Phone #Mobile","#ManojKTips, #reels, #reelsinstagram, #iPhone, #Apple, #iphone14, #iphon13, #ManojSaru, #TechnologyGyan, #Howto, #Tips, #Tricks, #Tech, #Android, #Phone, #Mobile"
29-07-2022,05:16:11,338516,81326,749,"BGMI BAN? 😳😳 @ManojSaru
.
.
.
.
.
.
.
.
.
.
#Game #Reels #BGMI ##PUBG #MobileGamw #News #reelsinstagram #Manojsaru #Tech #TechnologyGyan","#Game, #Reels, #BGMI, #PUBG, #MobileGamw, #News, #reelsinstagram, #Manojsaru, #Tech, #TechnologyGyan"
24-07-2022,14:02:49,201777,42725,268,"4Crazy Tricks😍😜@manojsaru 
.
.
.
.
.
.
.
.
.
.
#learnwithinstagram #iphone #Apple #reels #Android #ios16 #Tech #Tips #Tricks #Hacks #Manojsaru #TechnologyGyan #Smartphone #Mobile #androidvsiphone #Fun #TechFun","#learnwithinstagram, #iphone, #Apple, #reels, #Android, #ios16, #Tech, #Tips, #Tricks, #Hacks, #Manojsaru, #TechnologyGyan, #Smartphone, #Mobile, #androidvsiphone, #Fun, #TechFun"
21-07-2022,12:54:35,0,11891,355,"@forbesindia ka naam bahot suna tha but today we got featured in #forbesIndia Magazine for India’s biggest  digital stars 😍🤘

Big Achievement for Us seriously this couldn’t have been possible without your love & support guys Love you all❤️🥰",#forbesIndia
20-07-2022,13:29:07,230803,49328,188,"Last wali very imp..😬 @manojsaru 
Follow for More #ManojKTips

.
.
.
.
.
.
.
.
#trick #whatsApp #learnwithinstagram #Tech #Technology #Manojsaru #India #Gadgets #Unboxing #Tips #whatsappstatus 
.","#ManojKTips, #trick, #whatsApp, #learnwithinstagram, #Tech, #Technology, #Manojsaru, #India, #Gadgets, #Unboxing, #Tips, #whatsappstatus"
13-07-2022,12:30:25,485738,54788,254,"I forgot my friend's birthday and needed to get a gift for him asap, and of course, we wanted some good clicks from his party, but I didn't have to worry because #AmazonGotMyBack with their fast and reliable delivery speed. If you have such #AmazonGotMyBack experiences then share them in the comments below, the best 2 will win @amazondotin vouchers that you can use on #PrimeDay 

#AmazonPrimeDay #DiscoverJoy #PrimeMember @amazonnews_in #collab","#AmazonGotMyBack, #AmazonGotMyBack, #PrimeDay, #AmazonPrimeDay, #DiscoverJoy, #PrimeMember, #collab"
11-07-2022,14:05:41,404397,80572,414,"2nd trick miss mat krna 😬😬 @ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsinstagram #reelsindia #Tech #WhatsApp #whatsappstatus #TechnologyGyan #ManojSaru #Tips #Tricks #LearnwithInstagram #Gadgets #Fun #Learn","#reels, #reelsinstagram, #reelsindia, #Tech, #WhatsApp, #whatsappstatus, #TechnologyGyan, #ManojSaru, #Tips, #Tricks, #LearnwithInstagram, #Gadgets, #Fun, #Learn"
06-07-2022,12:49:48,194053,46098,405,"Diamond 💎Unboxing😍 @ManojSaru
.
.
.
.
.
.
.
.
.
.
#Reels #manojsaru #TechnologyGyan #youtuber #Diamond ##diamondplaybutton #Unboxing #Gadgets","#Reels, #manojsaru, #TechnologyGyan, #youtuber, #Diamond, #diamondplaybutton, #Unboxing, #Gadgets"
05-07-2022,15:21:08,0,39399,853,Aa gaya diamond play button😍❤️,
29-06-2022,13:32:07,2159216,291299,1232,"2Tips 🤫 follow @ManojSaru
Follow for More #ManojKTips

.
.
.
.
.
.
.
.
#reels #learnwithinstagram #Learn #howto #Tech #Technology #Gadgets #Phone #Mobile #smartphone #India #TechnologyGyan #ManojSaru #techgadgets","#ManojKTips, #reels, #learnwithinstagram, #Learn, #howto, #Tech, #Technology, #Gadgets, #Phone, #Mobile, #smartphone, #India, #TechnologyGyan, #ManojSaru, #techgadgets"
26-06-2022,06:55:10,0,24021,274,Kemon achho sobbai Kolkata😬😍🖐 #travel #Work,"#travel, #Work"
22-06-2022,13:12:35,0,18082,179,The little things in life matter #cheers🥂 🤘,#cheers
20-06-2022,11:43:03,426076,89628,842,"WiFi Trick 🤪 @Manojsaru
.

.
.
.
.
.
.
.
.
#reels #learnwithinstagram #Howto #ManojSaru #TechnologyGyan #India #Tips #Tricks #Hacks #learn #Tech #Technology #Mobile #Computer #Internet #IT #informationtechnology","#reels, #learnwithinstagram, #Howto, #ManojSaru, #TechnologyGyan, #India, #Tips, #Tricks, #Hacks, #learn, #Tech, #Technology, #Mobile, #Computer, #Internet, #IT, #informationtechnology"
14-06-2022,12:59:34,0,23708,307,"Mera 1 rupey ka sikka gir gaya 🙇‍♂️🙇‍♂️ is boat mein to ched hai 🥺🥹😭
.
.
.
.
.
.
.
.
#uttarakhand #bhimtallake #nanital #candid","#uttarakhand, #bhimtallake, #nanital, #candid"
12-06-2022,12:55:20,0,26495,276,"My new house unboxing krde 😬🤪 

#Camping #uttrakhanddiaries","#Camping, #uttrakhanddiaries"
08-06-2022,15:02:28,0,26874,310,Helloooooo 😎🖤 #blackislove,#blackislove
06-06-2022,14:03:38,332915,77847,1795,"2 Tips 🤫🤫 @ManojSaru
.
.
.
.
.
.
.
#reels #learnwithinstagram #Howto #Tech #Wifi #Hacks #ManojSaru #TechGyan #TechnologyGyan #Technology #Fun #learnwithfun #Geeks #Cmd #Windows #Pc #Laptop #wififun","#reels, #learnwithinstagram, #Howto, #Tech, #Wifi, #Hacks, #ManojSaru, #TechGyan, #TechnologyGyan, #Technology, #Fun, #learnwithfun, #Geeks, #Cmd, #Windows, #Pc, #Laptop, #wififun"
01-06-2022,12:28:08,593299,124319,710,"4 Mast Story Hacks 😜 @ManojSaru 
.
.
.
.
.
.
.
.
.
.
.
#instagram #instareels #learnwithinstagram #Howto #ManojSaru #TechnologyGyan #Learn #Hacks #Fun #Tips #tricks #instagramtricks #India #TechGyan","#instagram, #instareels, #learnwithinstagram, #Howto, #ManojSaru, #TechnologyGyan, #Learn, #Hacks, #Fun, #Tips, #tricks, #instagramtricks, #India, #TechGyan"
30-05-2022,12:35:54,0,27031,275,Chai pii lo fraandss😂 pakode khatam ho gaye⛈🌧 #delhirain,#delhirain
26-05-2022,13:30:11,339782,77710,285,"3 Imp. Settings 🤯 @ManojSaru
.
.
.
.
.
.
.
.
.
.
.
#reels #ReelsIndia #ManojSaru #TechnologyGyan #Tips #Tricks # android #Tech #Gadgets #Phone #Mobile #learnwithinstagram #Learn #Howto #India","#reels, #ReelsIndia, #ManojSaru, #TechnologyGyan, #Tips, #Tricks, #Tech, #Gadgets, #Phone, #Mobile, #learnwithinstagram, #Learn, #Howto, #India"
21-05-2022,15:18:20,311572,73013,226,"Last Wala Tech 😍😳👌 @ManojSaru
.
.
.
.
.
.
.
.
.
#Reels #ReelsIndia #museumofthefuture #Dubai #Tech #Technology #Manojsaru #TechnologyGyan #India #gravityjetsuit #Fly #Futuristic","#Reels, #ReelsIndia, #museumofthefuture, #Dubai, #Tech, #Technology, #Manojsaru, #TechnologyGyan, #India, #gravityjetsuit, #Fly, #Futuristic"
17-05-2022,14:04:05,328063,81568,294,"Burj Khalifa Facts 😬🤫 @ManojSaru
.
.
.
.
.
.
.
.
#reelsIndia #reels #burjkhalifa #Dubai #Facts #Tech #FunFacts #ManojSaru #Technology #didyouknow #india #TechnologyGyan","#reelsIndia, #reels, #burjkhalifa, #Dubai, #Facts, #Tech, #FunFacts, #ManojSaru, #Technology, #didyouknow, #india, #TechnologyGyan"
15-05-2022,07:30:13,0,46521,463,Ji karda dila du tenu #BurjKhalifa 😬🤣,#BurjKhalifa
14-05-2022,12:19:00,0,17354,134,"If you can dream it, you can achieve it😎 #OldDubai",#OldDubai
13-05-2022,12:47:10,580336,116775,576,"Haina Mast Trick 😂😬✌️
.
.
.
.
.
.
.
.
#Reels #Trick #Tips #Tech #ManojSaru #Learn #Howto #Friend #Technology #Tipstricks #Learn","#Reels, #Trick, #Tips, #Tech, #ManojSaru, #Learn, #Howto, #Friend, #Technology, #Tipstricks, #Learn"
13-05-2022,09:08:07,0,16008,114,Bas ek life hai yaar chalo Khul k jite hai😬🥹 #dubaimarina,#dubaimarina
12-05-2022,14:53:48,0,25184,173,Mast Experience Tha 😍 #Future2070 #Dubai,"#Future2070, #Dubai"
12-05-2022,06:23:03,2993315,343371,745,Habibi come to dubai 😬😂✌️ #Dubai,#Dubai
11-05-2022,10:11:48,0,25069,281,Hello from Dubai 😍😍 Habibi come to dubai 🤣🤣,
10-05-2022,14:05:31,528763,115769,409,"3Mast Trick 😍😬✌️@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsindia #Tech #Tips #Hacks #Technology #whatsapp #Android #iphone #Gadgets #Learn #Howto #ManojSaru #TechnologyGyan #India #Nepal #pakistan #knowledge #techie #Geek #Computer #Mobile #Internet #challenge #Fun #techfun","#reels, #reelsindia, #Tech, #Tips, #Hacks, #Technology, #whatsapp, #Android, #iphone, #Gadgets, #Learn, #Howto, #ManojSaru, #TechnologyGyan, #India, #Nepal, #pakistan, #knowledge, #techie, #Geek, #Computer, #Mobile, #Internet, #challenge, #Fun, #techfun"
08-05-2022,15:02:14,0,32585,428,Thodi si Shopping krli New #Trip k liye 😬😅😂 Guess kro kaha ja raha hu ?,#Trip
05-05-2022,13:38:04,661281,175893,412,"4th trick miss mt krna😬😎@ManojSaru
.
.
.
.
.
.
.
.
.
.
.#reels #reelsindia #Tech #Tips #Google #GoogleTricks #ManojSaru #TechnologyGyan #Gadgets #Unboxing #Reviews #India #Nepal #Pakistan #Hindi #Urdu #Learn #Howto #Tech #technology #techyoutuber #techinfluencer #Best #hacks #funfacts","#reels, #reelsindia, #Tech, #Tips, #Google, #GoogleTricks, #ManojSaru, #TechnologyGyan, #Gadgets, #Unboxing, #Reviews, #India, #Nepal, #Pakistan, #Hindi, #Urdu, #Learn, #Howto, #Tech, #technology, #techyoutuber, #techinfluencer, #Best, #hacks, #funfacts"
03-05-2022,14:11:15,0,20121,223,Hello 😁😅🖐,
03-05-2022,07:33:49,0,34259,240,My little nephews❤️🤗,
29-04-2022,15:07:36,639741,135980,282,"Last Trick Miss mat karna 😎@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsindia #ManojSaru #TechnologyGyan #Tech #iphone #Appstore #Playstore #Scammer #Hacks #Tips #Tricks #India #Hindi #Learn #Howto #Sri #Playstore #Ios #iphone14 #iphone15","#reels, #reelsindia, #ManojSaru, #TechnologyGyan, #Tech, #iphone, #Appstore, #Playstore, #Scammer, #Hacks, #Tips, #Tricks, #India, #Hindi, #Learn, #Howto, #Sri, #Playstore, #Ios, #iphone14, #iphone15"
26-04-2022,13:28:11,497363,103175,459,"Wait for Bonus Tip😍🔥@manojsaru 
.
.
.
.
.
.
.
#reels #Hacks #Tech #ManojSaru #TechnologyGyan #Youtube #Gadgets #Fun #Meme #TechFun #Learn #Howto #Music #Apple #android #iPhone","#reels, #Hacks, #Tech, #ManojSaru, #TechnologyGyan, #Youtube, #Gadgets, #Fun, #Meme, #TechFun, #Learn, #Howto, #Music, #Apple, #android, #iPhone"
25-04-2022,13:08:00,1271938,293689,1082,"4Cool Tricks🔥🤫@ManojSaru
.
.
.
.
.
.
.
.
#reels #reelsinstagram #hacks #Howto #Tips #Tricks #Tech #Technology #Fun #Meme #ManojSaru #TechnologyGyan #Youtube #India #Music #Fun #FunTech #Learn #youtube #Youtuber #funfacts","#reels, #reelsinstagram, #hacks, #Howto, #Tips, #Tricks, #Tech, #Technology, #Fun, #Meme, #ManojSaru, #TechnologyGyan, #Youtube, #India, #Music, #Fun, #FunTech, #Learn, #youtube, #Youtuber, #funfacts"
24-04-2022,15:31:56,0,17035,169,Karele Ka Juice Pi Li Jaye Dosto😎😂💪,
22-04-2022,13:54:00,2109376,412501,982,"Don’t Miss Last Tip 😍🔥 @manojsaru 
.
.
.
.
.
.
.
.
#reels #reelsinstagram #saveearth🌍 #savethedate #Tech #Tips #Tricks #Learn #Instagram #Fun #howto #Technology #ManojSaru #TechnologyGyan #Hacks","#reels, #reelsinstagram, #saveearth, #savethedate, #Tech, #Tips, #Tricks, #Learn, #Instagram, #Fun, #howto, #Technology, #ManojSaru, #TechnologyGyan, #Hacks"
17-04-2022,15:24:41,0,15194,149,My mind goes into party mode when I wear red 😅😁✌️#sundaythoughts,#sundaythoughts
11-04-2022,16:33:28,0,23009,327,Aur sunao aaj aap sabki sunlete hai😂🤷‍♂️,
07-04-2022,13:37:53,242268,55457,283,"3Cool Tricks 😅😎@Manojsaru
.
.
.
.
.
.
.
#reels #reelsinstagram #iphone #Apple #Iphone14 #iphone15 #Android #Hacks #Gadgets #Tech #ManojSaru #TechnologyGyan #India #Learn #Fun #FunTech #Ios","#reels, #reelsinstagram, #iphone, #Apple, #Iphone14, #iphone15, #Android, #Hacks, #Gadgets, #Tech, #ManojSaru, #TechnologyGyan, #India, #Learn, #Fun, #FunTech, #Ios"
06-04-2022,12:48:35,342227,75822,401,"Wait for Bonus Tip 😍✌️@ManojSaru
.
.
.
.
.
.
.
.
.
.
.
#Reels #reelsindia #Tips #Tricks #Howto #Useful #Android #iPhone #battery #ManojSaru #Tech #TechnologyGyan #India #Learn","#Reels, #reelsindia, #Tips, #Tricks, #Howto, #Useful, #Android, #iPhone, #battery, #ManojSaru, #Tech, #TechnologyGyan, #India, #Learn"
03-04-2022,13:18:47,0,13876,107,You get one Life Live it in a way that it inspires someone. 🤟😍 #sundaythoughts,#sundaythoughts
30-03-2022,11:59:42,379397,80160,695,"End wala Piroo Tip hai😂✌️@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #Tips Tricks #Hacks #iphone #Android #Water #ManojSaru #TrchnologyGyan #Howto #Gadgets #Fun #Facts #learn","#reels, #Tips, #Hacks, #iphone, #Android, #Water, #ManojSaru, #TrchnologyGyan, #Howto, #Gadgets, #Fun, #Facts, #learn"
27-03-2022,07:23:30,0,17459,114,Youtubers Gang 🔥🔥,
26-03-2022,13:09:43,239795,32200,140,"5G ki Speed 😱😱@ManojSaru
.
.
.
.
.
.
.
.
#reels #5G #Future #virtualreality #MetaVersa #Gadgets #Tech #ManojSaru #futureisairtel5g","#reels, #5G, #Future, #virtualreality, #MetaVersa, #Gadgets, #Tech, #ManojSaru, #futureisairtel5g"
25-03-2022,08:15:38,0,26426,126,"20M+ Subscribers 😅🤟@techburner @shokeensanchit 

What an event it was mtlb full tabahi 😍✌️🙌 Bahot time baad tino ek sath mile baki masti vlog mein 🤫🤫
@airtelindia #futureisairtel5g",#futureisairtel5g
23-03-2022,13:29:53,0,31728,153,"Had so much fun shooting with these super talented people🙌 it was an astonishing experience for me✌️😊

@anushkasen0408 : She is just 19 & i was sooo amazed by her acting skills👏👌

@thesuhanishah :She is the most amazing & super energetic girl i have ever met 🤩🙌✌️

@tusharmahajanofficial :Very friendly person with an amazing photography skills 📸👌

A Big shout out to my Makeup artist @nayonika_shah 🤟",
22-03-2022,12:47:22,360262,75442,415,"Abhi k Abhi Karo😅😜@ManojSaru
.
.
.
.
.
.
.
.
#reels #reelsinstagram #ManojSaru #TechnologyGyan #TechGyan #whatsappstatus #whatsappstatusvideo #Tips #Tricks #Hacks #Tech #Mobile #Smartphone #Android #iPhone #Apple","#reels, #reelsinstagram, #ManojSaru, #TechnologyGyan, #TechGyan, #whatsappstatus, #whatsappstatusvideo, #Tips, #Tricks, #Hacks, #Tech, #Mobile, #Smartphone, #Android, #iPhone, #Apple"
20-03-2022,13:48:10,0,23459,348,My Wallet after drinking #Starbucks Coffee😅😂 Swipe >,#Starbucks
19-03-2022,14:10:54,377074,72472,340,"😱🤯😱🤯😳@ManojSaru
.
.
.
.
.
#Reels #reelsindia #Tech #Fact #DidyouKnow #ManojSaru #TechnologyGyan #Gadgets #Learn #5G #Face #Fact #Fun #Games #Learn #website #Software #AI #Computer #Internet #Mobile","#Reels, #reelsindia, #Tech, #Fact, #DidyouKnow, #ManojSaru, #TechnologyGyan, #Gadgets, #Learn, #5G, #Face, #Fact, #Fun, #Games, #Learn, #website, #Software, #AI, #Computer, #Internet, #Mobile"
18-03-2022,08:03:41,0,41971,343,Holi Hai Bhai Holi Hai😅😂 #HappyHoli,#HappyHoli
17-03-2022,12:57:58,1708761,255857,724,"Gamers aajao😅😜@ManojSaru
.
.
.
.
.
.
.
#reels #Shorts #ManojSaru #Game #Gamers #Life #Tech #Tips #Tricks #Howto #mobilegames #India #Fun #Facts #DidyouKnow #Learn","#reels, #Shorts, #ManojSaru, #Game, #Gamers, #Life, #Tech, #Tips, #Tricks, #Howto, #mobilegames, #India, #Fun, #Facts, #DidyouKnow, #Learn"
14-03-2022,13:22:11,0,26853,264,1 LIKE for Cameraman 😂😅😎,
09-03-2022,09:05:12,0,16774,175,Haaye maaje in #Banglorecity😅😂,#Banglorecity
07-03-2022,07:19:03,162258,22568,224,"Ssh Wait for MyTurn😎
.
.
.
.
.
.
.
.
 #poolgame #reels #Life #Fun #Game #8pool #Gaming #Game #ManojSaru","#poolgame, #reels, #Life, #Fun, #Game, #8pool, #Gaming, #Game, #ManojSaru"
06-03-2022,11:56:17,0,24103,294,"A little bit of pool time 🏊😂 #HaayeMaje #Mumbai
.
.
.
.
.
.
.
.
#Mumbai #picoftheday #Life #adventure #funday","#HaayeMaje, #Mumbai, #Mumbai, #picoftheday, #Life, #adventure, #funday"
03-03-2022,13:43:27,0,20990,220,"Aaila Jaadu  #Barcelona Mein 😅😅
1LIke = 1Minute dhoop for jaadu🤪",#Barcelona
02-03-2022,13:03:08,766854,70261,201,"My New Audi 😂😅🤪 #MWC2022 
.
.
.
.
.
.
.
.
#MWC #MWC2022 #Tech #ManojSaru #TechnologyGyan","#MWC2022, #MWC, #MWC2022, #Tech, #ManojSaru, #TechnologyGyan"
01-03-2022,09:57:55,0,26517,260,Mujhe nahi pata tha mein itna khubsurat lagta hu😅😂 #GalaNight #outfits #OOTD,"#GalaNight, #outfits, #OOTD"
28-02-2022,09:12:42,135053,16214,132,Welcome to #MWC2022 😎,#MWC2022
28-02-2022,05:51:10,0,18336,223,"Caption this 😅😁
.
.
.
.
.
.
.
#Barcelona #BarcelonaBeach #opiumbarcelona","#Barcelona, #BarcelonaBeach, #opiumbarcelona"
27-02-2022,05:48:55,0,18413,220,"See dreams at night, make them real at day😎😎
 #Spain #nightview😍","#Spain, #nightview"
26-02-2022,13:34:22,0,26749,285,Hello from #Finland 😋,#Finland
22-02-2022,12:35:16,1371136,243926,806,"4 Fun Tricks 🤪@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsinstagram #fun #trick #tips #meme #Tech #Techgyan #ManojSaru #India #life #style #Android #iphone #sri #srivalli","#reels, #reelsinstagram, #fun, #trick, #tips, #meme, #Tech, #Techgyan, #ManojSaru, #India, #life, #style, #Android, #iphone, #sri, #srivalli"
21-02-2022,08:02:04,0,16942,165,Cheers to those who already know they will be single in 2022😂😅,
16-02-2022,12:38:43,798393,105666,275,"Free ki Chiz😍 @ManojSaru
.
.
.
.
.
.
.
#Reels #reelsindia #Students #Office #Study #Tech #ManojSaru #TechGyan #Learn #Tips #Tricks #Hacks #Fun #Youtuber #Game #useful","#Reels, #reelsindia, #Students, #Office, #Study, #Tech, #ManojSaru, #TechGyan, #Learn, #Tips, #Tricks, #Hacks, #Fun, #Youtuber, #Game, #useful"
14-02-2022,12:52:08,1659363,201662,525,"Try this 🎬🤩 @ManojSaru
.
.
.
.
.
.
.
.
.
#Reels #Tips #Tricks #movies #Watch #Pushpa #ManojSaru #howto #Webseries #Fun #Gadgets #youtuber","#Reels, #Tips, #Tricks, #movies, #Watch, #Pushpa, #ManojSaru, #howto, #Webseries, #Fun, #Gadgets, #youtuber"
11-02-2022,13:14:36,1019702,171161,668,"Don’t miss the End😂🤟💪
.
.
.
.
.
.
.
#gym #website #exercise #sixpack #gymlife #ManojSaru #reels #learn #Tips #Tricks","#gym, #website, #exercise, #sixpack, #gymlife, #ManojSaru, #reels, #learn, #Tips, #Tricks"
02-02-2022,14:12:22,1216373,199022,465,"Insta Trick2 🔥@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsindia #Tips #Tricks #Hacks #ManojSaru #TechnologyGyan #youtubers #Gadgets #Fun #Learn #India #Funfact #Music","#reels, #reelsindia, #Tips, #Tricks, #Hacks, #ManojSaru, #TechnologyGyan, #youtubers, #Gadgets, #Fun, #Learn, #India, #Funfact, #Music"
01-02-2022,12:38:37,239952,55917,229,"For Gamers 🕹😍@ManojSaru
.
.
.
.
.
.
#reels #reelsinstagram #game #Gamers #Gaming #gamelover #pubg #bgmi #freefire #android #Tech #ManojSaru #Gadgets #Apps #Learn #Students #Tips #Tricks","#reels, #reelsinstagram, #game, #Gamers, #Gaming, #gamelover, #pubg, #bgmi, #freefire, #android, #Tech, #ManojSaru, #Gadgets, #Apps, #Learn, #Students, #Tips, #Tricks"
28-01-2022,12:37:41,3367157,504099,1073,"Sasta iphone13 😳😅 @ManojSaru
.
.
.
.
.
.
.
#reels #reelsindia #iphone #iphone13 #iphone13pro #iphone14 #iphone15 #Tech #ManojSaru #fun #Gadgets #Follow #Phone #Mobile","#reels, #reelsindia, #iphone, #iphone13, #iphone13pro, #iphone14, #iphone15, #Tech, #ManojSaru, #fun, #Gadgets, #Follow, #Phone, #Mobile"
27-01-2022,13:00:22,288281,49431,183,"End miss mat krna😂😅 @ManojSaru
.
.
.
.
.
.
.
.
#reels #reelsindia #Fun #Facts #Mobile #Smartphone #Xiaomi #phone #funfacts #ManojSaru #TechnologyGyan #DidyouKnow","#reels, #reelsindia, #Fun, #Facts, #Mobile, #Smartphone, #Xiaomi, #phone, #funfacts, #ManojSaru, #TechnologyGyan, #DidyouKnow"
25-01-2022,12:35:26,1024318,123159,2647,"Insta Trick1😍@ManojSaru
.
.
.
.
.
.
.
.
#Instagram #reels #reelsindia #Tips #Tricks #ManojSaru #shorts #Tech #TechnologyGyan #India #Dance #Fun #Learn #instagramtips","#Instagram, #reels, #reelsindia, #Tips, #Tricks, #ManojSaru, #shorts, #Tech, #TechnologyGyan, #India, #Dance, #Fun, #Learn, #instagramtips"
24-01-2022,12:41:25,629682,94922,237,"Shocking🔋🔌@ManojSaru 
.
.
.
.
.
.
#reels #Test #Charging #Mobile #Smartphone #Fun #Hacks #Battery #Funfact #120W","#reels, #Test, #Charging, #Mobile, #Smartphone, #Fun, #Hacks, #Battery, #Funfact, #120W"
22-01-2022,12:47:32,670523,102007,447,"Useful FunTip🔥🤫@manojsaru
.
.
.
.
.
.
.
#reelsinstagram #Fun #Tip #tech #ManojSaru #TechnologyGyan #dayout #Learn #Chill #App #Apps #Android #iPhone #Gadgets #technology #Top #Best","#reelsinstagram, #Fun, #Tip, #tech, #ManojSaru, #TechnologyGyan, #dayout, #Learn, #Chill, #App, #Apps, #Android, #iPhone, #Gadgets, #technology, #Top, #Best"
20-01-2022,11:48:03,546598,82685,238,"0MB Useful Apps 🤯@ManojSaru
.
.
.
.
.
.
#reels #reelitfeelit #Apps #fun #Tech #Learn #technology #TechnologyGyan #ManojSaru #Tips #Tricks #Hacks #social #India #facts #music #Videos #memes #lovers #Follow","#reels, #reelitfeelit, #Apps, #fun, #Tech, #Learn, #technology, #TechnologyGyan, #ManojSaru, #Tips, #Tricks, #Hacks, #social, #India, #facts, #music, #Videos, #memes, #lovers, #Follow"
